[Deoxys WARNING] 2024-08-09 21:02:50,450 - Robot state not received
[Deoxys INFO] 2024-09-22 23:04:08,671 - Desired Robot joint: [ 0.007  0.329 -0.037 -2.196 -0.017  4.061  0.77 ]
[Deoxys INFO] 2024-09-22 23:04:08,720 - Current Robot joint: [ 0.007  0.332 -0.038 -2.196 -0.017  4.064  0.77 ]
[Deoxys INFO] 2024-09-22 23:04:08,720 - Desired Robot joint: [ 0.007  0.332 -0.038 -2.195 -0.017  4.065  0.77 ]
[Deoxys INFO] 2024-09-22 23:04:08,770 - Current Robot joint: [ 0.007  0.338 -0.038 -2.195 -0.017  4.07   0.771]
[Deoxys INFO] 2024-09-22 23:04:08,770 - Desired Robot joint: [ 0.007  0.339 -0.038 -2.195 -0.017  4.071  0.771]
[Deoxys INFO] 2024-09-22 23:04:08,820 - Current Robot joint: [ 0.007  0.347 -0.038 -2.195 -0.016  4.079  0.771]
[Deoxys INFO] 2024-09-22 23:04:08,820 - Desired Robot joint: [ 0.008  0.347 -0.038 -2.195 -0.016  4.081  0.771]
[Deoxys INFO] 2024-09-22 23:04:08,870 - Current Robot joint: [ 0.008  0.358 -0.038 -2.195 -0.016  4.09   0.771]
[Deoxys INFO] 2024-09-22 23:04:08,870 - Desired Robot joint: [ 0.008  0.358 -0.039 -2.194 -0.016  4.091  0.772]
[Deoxys INFO] 2024-09-22 23:04:08,920 - Current Robot joint: [ 0.008  0.371 -0.039 -2.194 -0.016  4.103  0.772]
[Deoxys INFO] 2024-09-22 23:04:08,920 - Desired Robot joint: [ 0.008  0.371 -0.039 -2.194 -0.015  4.104  0.772]
[Deoxys INFO] 2024-09-22 23:04:08,970 - Current Robot joint: [ 0.008  0.385 -0.039 -2.194 -0.015  4.115  0.772]
[Deoxys INFO] 2024-09-22 23:04:08,971 - Desired Robot joint: [ 0.009  0.385 -0.039 -2.194 -0.015  4.116  0.773]
[Deoxys INFO] 2024-09-22 23:04:09,021 - Current Robot joint: [ 0.009  0.398 -0.039 -2.194 -0.015  4.127  0.773]
[Deoxys INFO] 2024-09-22 23:04:09,021 - Desired Robot joint: [ 0.009  0.399 -0.04  -2.193 -0.014  4.129  0.773]
[Deoxys INFO] 2024-09-22 23:04:09,071 - Current Robot joint: [ 0.009  0.411 -0.04  -2.194 -0.014  4.14   0.773]
[Deoxys INFO] 2024-09-22 23:04:09,071 - Desired Robot joint: [ 0.009  0.411 -0.04  -2.193 -0.014  4.141  0.774]
[Deoxys INFO] 2024-09-22 23:04:09,121 - Current Robot joint: [ 0.009  0.421 -0.04  -2.193 -0.014  4.15   0.774]
[Deoxys INFO] 2024-09-22 23:04:09,121 - Desired Robot joint: [ 0.009  0.422 -0.04  -2.193 -0.014  4.151  0.774]
[Deoxys INFO] 2024-09-22 23:04:09,171 - Current Robot joint: [ 0.01   0.43  -0.04  -2.193 -0.014  4.159  0.774]
[Deoxys INFO] 2024-09-22 23:04:09,171 - Desired Robot joint: [ 0.01   0.43  -0.041 -2.192 -0.013  4.16   0.775]
[Deoxys INFO] 2024-09-22 23:04:09,221 - Current Robot joint: [ 0.01   0.435 -0.041 -2.193 -0.013  4.164  0.775]
[Deoxys INFO] 2024-09-22 23:04:09,221 - Desired Robot joint: [ 0.01   0.435 -0.041 -2.192 -0.013  4.165  0.775]
[Deoxys INFO] 2024-09-22 23:04:09,271 - Current Robot joint: [ 0.01   0.439 -0.041 -2.192 -0.013  4.169  0.775]
[Deoxys INFO] 2024-09-22 23:04:09,271 - Desired Robot joint: [ 0.01   0.439 -0.041 -2.192 -0.012  4.169  0.775]
[Deoxys INFO] 2024-09-22 23:04:09,321 - Current Robot joint: [ 0.011  0.44  -0.041 -2.192 -0.012  4.17   0.776]
[Deoxys INFO] 2024-09-22 23:04:09,321 - Desired Robot joint: [ 0.011  0.44  -0.042 -2.191 -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,265 - Current Robot joint: [ 0.011  0.441 -0.042 -2.191 -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,266 - Desired Robot joint: [ 0.011  0.441 -0.042 -2.191 -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,276 - Current Robot joint: [ 0.011  0.441 -0.042 -2.191 -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,276 - Desired Robot joint: [ 0.011  0.441 -0.042 -2.191 -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,325 - Current Robot joint: [ 0.011  0.441 -0.042 -2.191 -0.012  4.17   0.776]
[Deoxys INFO] 2024-09-22 23:06:57,326 - Desired Robot joint: [ 0.011  0.441 -0.042 -2.191 -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,375 - Current Robot joint: [ 0.011  0.442 -0.042 -2.19  -0.012  4.171  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,376 - Desired Robot joint: [ 0.011  0.442 -0.042 -2.19  -0.012  4.172  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,425 - Current Robot joint: [ 0.011  0.444 -0.041 -2.189 -0.012  4.175  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,426 - Desired Robot joint: [ 0.011  0.444 -0.041 -2.188 -0.012  4.176  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,476 - Current Robot joint: [ 0.011  0.449 -0.041 -2.187 -0.012  4.181  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,476 - Desired Robot joint: [ 0.011  0.449 -0.041 -2.186 -0.012  4.182  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,526 - Current Robot joint: [ 0.011  0.456 -0.041 -2.185 -0.012  4.189  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,526 - Desired Robot joint: [ 0.012  0.457 -0.041 -2.185 -0.012  4.19   0.777]
[Deoxys INFO] 2024-09-22 23:06:57,576 - Current Robot joint: [ 0.011  0.466 -0.041 -2.184 -0.012  4.196  0.776]
[Deoxys INFO] 2024-09-22 23:06:57,576 - Desired Robot joint: [ 0.012  0.466 -0.041 -2.183 -0.012  4.197  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,626 - Current Robot joint: [ 0.012  0.478 -0.041 -2.182 -0.012  4.203  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,626 - Desired Robot joint: [ 0.012  0.478 -0.041 -2.182 -0.012  4.204  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,676 - Current Robot joint: [ 0.012  0.491 -0.041 -2.181 -0.012  4.21   0.777]
[Deoxys INFO] 2024-09-22 23:06:57,676 - Desired Robot joint: [ 0.012  0.492 -0.041 -2.18  -0.012  4.211  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,726 - Current Robot joint: [ 0.012  0.505 -0.041 -2.179 -0.012  4.218  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,726 - Desired Robot joint: [ 0.012  0.506 -0.041 -2.179 -0.012  4.219  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,776 - Current Robot joint: [ 0.012  0.518 -0.041 -2.178 -0.012  4.225  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,776 - Desired Robot joint: [ 0.012  0.518 -0.041 -2.177 -0.012  4.226  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,826 - Current Robot joint: [ 0.012  0.529 -0.041 -2.176 -0.012  4.232  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,827 - Desired Robot joint: [ 0.012  0.53  -0.041 -2.176 -0.012  4.233  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,876 - Current Robot joint: [ 0.012  0.537 -0.041 -2.175 -0.012  4.238  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,877 - Desired Robot joint: [ 0.012  0.539 -0.041 -2.174 -0.012  4.241  0.778]
[Deoxys INFO] 2024-09-22 23:06:57,926 - Current Robot joint: [ 0.012  0.544 -0.041 -2.174 -0.012  4.245  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,927 - Desired Robot joint: [ 0.012  0.544 -0.041 -2.173 -0.012  4.246  0.778]
[Deoxys INFO] 2024-09-22 23:06:57,977 - Current Robot joint: [ 0.012  0.549 -0.041 -2.172 -0.012  4.251  0.777]
[Deoxys INFO] 2024-09-22 23:06:57,977 - Desired Robot joint: [ 0.013  0.549 -0.041 -2.171 -0.012  4.252  0.778]
[Deoxys INFO] 2024-09-22 23:06:58,027 - Current Robot joint: [ 0.012  0.551 -0.041 -2.17  -0.012  4.255  0.778]
[Deoxys INFO] 2024-09-22 23:06:58,027 - Desired Robot joint: [ 0.013  0.551 -0.04  -2.17  -0.011  4.256  0.778]
[Deoxys INFO] 2024-09-22 23:06:58,077 - Current Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.256  0.778]
[Deoxys INFO] 2024-09-22 23:06:58,077 - Desired Robot joint: [ 0.013  0.552 -0.04  -2.168 -0.011  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,033 - Current Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,034 - Desired Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,035 - Current Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,036 - Desired Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,086 - Current Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,086 - Desired Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.257  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,136 - Current Robot joint: [ 0.013  0.552 -0.04  -2.169 -0.012  4.256  0.778]
[Deoxys INFO] 2024-09-22 23:08:17,136 - Desired Robot joint: [ 0.013  0.552 -0.041 -2.169 -0.012  4.256  0.777]
[Deoxys INFO] 2024-09-22 23:08:17,186 - Current Robot joint: [ 0.013  0.551 -0.041 -2.17  -0.012  4.254  0.777]
[Deoxys INFO] 2024-09-22 23:08:17,187 - Desired Robot joint: [ 0.013  0.551 -0.041 -2.17  -0.012  4.254  0.777]
[Deoxys INFO] 2024-09-22 23:08:17,236 - Current Robot joint: [ 0.013  0.548 -0.041 -2.171 -0.013  4.249  0.777]
[Deoxys INFO] 2024-09-22 23:08:17,237 - Desired Robot joint: [ 0.013  0.547 -0.042 -2.171 -0.013  4.248  0.777]
[Deoxys INFO] 2024-09-22 23:08:17,285 - Current Robot joint: [ 0.013  0.543 -0.042 -2.172 -0.013  4.243  0.776]
[Deoxys INFO] 2024-09-22 23:08:17,286 - Desired Robot joint: [ 0.013  0.541 -0.042 -2.172 -0.013  4.242  0.776]
[Deoxys INFO] 2024-09-22 23:08:17,336 - Current Robot joint: [ 0.013  0.534 -0.042 -2.173 -0.013  4.236  0.776]
[Deoxys INFO] 2024-09-22 23:08:17,337 - Desired Robot joint: [ 0.012  0.533 -0.042 -2.173 -0.013  4.235  0.776]
[Deoxys INFO] 2024-09-22 23:08:17,386 - Current Robot joint: [ 0.013  0.524 -0.042 -2.174 -0.013  4.229  0.776]
[Deoxys INFO] 2024-09-22 23:08:17,387 - Desired Robot joint: [ 0.012  0.522 -0.043 -2.174 -0.013  4.229  0.775]
[Deoxys INFO] 2024-09-22 23:08:17,436 - Current Robot joint: [ 0.013  0.514 -0.043 -2.175 -0.013  4.224  0.775]
[Deoxys INFO] 2024-09-22 23:08:17,436 - Desired Robot joint: [ 0.012  0.512 -0.043 -2.175 -0.014  4.223  0.775]
[Deoxys INFO] 2024-09-22 23:08:17,486 - Current Robot joint: [ 0.012  0.5   -0.043 -2.176 -0.014  4.217  0.775]
[Deoxys INFO] 2024-09-22 23:08:17,487 - Desired Robot joint: [ 0.012  0.498 -0.044 -2.176 -0.014  4.217  0.775]
[Deoxys INFO] 2024-09-22 23:08:17,536 - Current Robot joint: [ 0.012  0.486 -0.044 -2.177 -0.014  4.21   0.775]
[Deoxys INFO] 2024-09-22 23:08:17,536 - Desired Robot joint: [ 0.012  0.484 -0.044 -2.177 -0.014  4.21   0.774]
[Deoxys INFO] 2024-09-22 23:08:17,586 - Current Robot joint: [ 0.012  0.472 -0.044 -2.178 -0.014  4.204  0.774]
[Deoxys INFO] 2024-09-22 23:08:17,587 - Desired Robot joint: [ 0.012  0.471 -0.044 -2.178 -0.014  4.203  0.774]
[Deoxys INFO] 2024-09-22 23:08:17,636 - Current Robot joint: [ 0.012  0.46  -0.044 -2.179 -0.014  4.197  0.774]
[Deoxys INFO] 2024-09-22 23:08:17,637 - Desired Robot joint: [ 0.012  0.459 -0.045 -2.179 -0.015  4.196  0.773]
[Deoxys INFO] 2024-09-22 23:08:17,686 - Current Robot joint: [ 0.012  0.45  -0.045 -2.18  -0.015  4.19   0.773]
[Deoxys INFO] 2024-09-22 23:08:17,686 - Desired Robot joint: [ 0.012  0.449 -0.045 -2.18  -0.015  4.19   0.773]
[Deoxys INFO] 2024-09-22 23:08:17,737 - Current Robot joint: [ 0.012  0.443 -0.045 -2.181 -0.015  4.184  0.773]
[Deoxys INFO] 2024-09-22 23:08:17,737 - Desired Robot joint: [ 0.012  0.442 -0.046 -2.181 -0.015  4.183  0.773]
[Deoxys INFO] 2024-09-22 23:08:17,786 - Current Robot joint: [ 0.012  0.438 -0.046 -2.182 -0.015  4.177  0.773]
[Deoxys INFO] 2024-09-22 23:08:17,787 - Desired Robot joint: [ 0.012  0.437 -0.046 -2.182 -0.015  4.177  0.772]
[Deoxys INFO] 2024-09-22 23:08:17,837 - Current Robot joint: [ 0.012  0.435 -0.046 -2.183 -0.015  4.173  0.772]
[Deoxys INFO] 2024-09-22 23:08:17,837 - Desired Robot joint: [ 0.012  0.434 -0.047 -2.183 -0.015  4.173  0.772]
[Deoxys INFO] 2024-09-22 23:08:17,887 - Current Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.015  4.172  0.772]
[Deoxys INFO] 2024-09-22 23:08:17,888 - Desired Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.771]
[Deoxys INFO] 2024-09-22 23:08:32,672 - Current Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.771]
[Deoxys INFO] 2024-09-22 23:08:32,672 - Desired Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.771]
[Deoxys INFO] 2024-09-22 23:08:32,673 - Current Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.771]
[Deoxys INFO] 2024-09-22 23:08:32,674 - Desired Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.771]
[Deoxys INFO] 2024-09-22 23:08:32,724 - Current Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.771]
[Deoxys INFO] 2024-09-22 23:08:32,724 - Desired Robot joint: [ 0.012  0.434 -0.047 -2.184 -0.016  4.171  0.772]
[Deoxys INFO] 2024-09-22 23:08:32,774 - Current Robot joint: [ 0.012  0.435 -0.047 -2.183 -0.016  4.172  0.772]
[Deoxys INFO] 2024-09-22 23:08:32,774 - Desired Robot joint: [ 0.012  0.435 -0.047 -2.183 -0.016  4.172  0.772]
[Deoxys INFO] 2024-09-22 23:08:32,824 - Current Robot joint: [ 0.012  0.436 -0.047 -2.181 -0.016  4.174  0.772]
[Deoxys INFO] 2024-09-22 23:08:32,825 - Desired Robot joint: [ 0.011  0.436 -0.046 -2.18  -0.016  4.175  0.772]
[Deoxys INFO] 2024-09-22 23:08:32,874 - Current Robot joint: [ 0.011  0.439 -0.046 -2.178 -0.016  4.179  0.772]
[Deoxys INFO] 2024-09-22 23:08:32,875 - Desired Robot joint: [ 0.011  0.439 -0.046 -2.177 -0.016  4.18   0.773]
[Deoxys INFO] 2024-09-22 23:08:32,924 - Current Robot joint: [ 0.011  0.444 -0.046 -2.175 -0.016  4.187  0.773]
[Deoxys INFO] 2024-09-22 23:08:32,924 - Desired Robot joint: [ 0.011  0.444 -0.046 -2.174 -0.016  4.187  0.773]
[Deoxys INFO] 2024-09-22 23:08:32,974 - Current Robot joint: [ 0.011  0.451 -0.046 -2.172 -0.016  4.195  0.773]
[Deoxys INFO] 2024-09-22 23:08:32,974 - Desired Robot joint: [ 0.01   0.452 -0.046 -2.171 -0.016  4.196  0.773]
[Deoxys INFO] 2024-09-22 23:08:33,024 - Current Robot joint: [ 0.01   0.461 -0.046 -2.169 -0.016  4.204  0.773]
[Deoxys INFO] 2024-09-22 23:08:33,024 - Desired Robot joint: [ 0.01   0.462 -0.046 -2.168 -0.016  4.205  0.774]
[Deoxys INFO] 2024-09-22 23:08:33,074 - Current Robot joint: [ 0.01   0.474 -0.046 -2.166 -0.016  4.213  0.774]
[Deoxys INFO] 2024-09-22 23:08:33,074 - Desired Robot joint: [ 0.01   0.474 -0.045 -2.165 -0.016  4.214  0.774]
[Deoxys INFO] 2024-09-22 23:08:33,124 - Current Robot joint: [ 0.01   0.489 -0.045 -2.163 -0.016  4.222  0.774]
[Deoxys INFO] 2024-09-22 23:08:33,124 - Desired Robot joint: [ 0.009  0.489 -0.045 -2.162 -0.016  4.223  0.774]
[Deoxys INFO] 2024-09-22 23:08:33,174 - Current Robot joint: [ 0.009  0.506 -0.045 -2.16  -0.016  4.231  0.775]
[Deoxys INFO] 2024-09-22 23:08:33,174 - Desired Robot joint: [ 0.009  0.506 -0.045 -2.159 -0.016  4.232  0.775]
[Deoxys INFO] 2024-09-22 23:08:33,224 - Current Robot joint: [ 0.009  0.521 -0.045 -2.157 -0.016  4.238  0.775]
[Deoxys INFO] 2024-09-22 23:08:33,224 - Desired Robot joint: [ 0.009  0.525 -0.045 -2.156 -0.016  4.241  0.775]
[Deoxys INFO] 2024-09-22 23:08:33,274 - Current Robot joint: [ 0.009  0.54  -0.045 -2.155 -0.016  4.247  0.775]
[Deoxys INFO] 2024-09-22 23:08:33,274 - Desired Robot joint: [ 0.009  0.541 -0.045 -2.154 -0.016  4.248  0.775]
[Deoxys INFO] 2024-09-22 23:08:33,324 - Current Robot joint: [ 0.009  0.561 -0.045 -2.152 -0.016  4.256  0.776]
[Deoxys INFO] 2024-09-22 23:08:33,324 - Desired Robot joint: [ 0.008  0.562 -0.044 -2.151 -0.016  4.257  0.776]
[Deoxys INFO] 2024-09-22 23:08:33,374 - Current Robot joint: [ 0.008  0.581 -0.044 -2.149 -0.016  4.265  0.776]
[Deoxys INFO] 2024-09-22 23:08:33,374 - Desired Robot joint: [ 0.008  0.582 -0.044 -2.148 -0.016  4.266  0.776]
[Deoxys INFO] 2024-09-22 23:08:33,424 - Current Robot joint: [ 0.008  0.6   -0.044 -2.146 -0.016  4.274  0.776]
[Deoxys INFO] 2024-09-22 23:08:33,424 - Desired Robot joint: [ 0.008  0.601 -0.044 -2.145 -0.016  4.275  0.777]
[Deoxys INFO] 2024-09-22 23:08:33,474 - Current Robot joint: [ 0.008  0.618 -0.044 -2.143 -0.016  4.283  0.777]
[Deoxys INFO] 2024-09-22 23:08:33,474 - Desired Robot joint: [ 0.007  0.619 -0.044 -2.142 -0.016  4.284  0.777]
[Deoxys INFO] 2024-09-22 23:08:33,524 - Current Robot joint: [ 0.007  0.634 -0.044 -2.14  -0.016  4.292  0.777]
[Deoxys INFO] 2024-09-22 23:08:33,524 - Desired Robot joint: [ 0.007  0.635 -0.044 -2.139 -0.016  4.293  0.777]
[Deoxys INFO] 2024-09-22 23:08:33,574 - Current Robot joint: [ 0.007  0.647 -0.044 -2.137 -0.016  4.301  0.777]
[Deoxys INFO] 2024-09-22 23:08:33,575 - Desired Robot joint: [ 0.007  0.648 -0.043 -2.136 -0.016  4.302  0.778]
[Deoxys INFO] 2024-09-22 23:08:33,625 - Current Robot joint: [ 0.007  0.658 -0.043 -2.134 -0.016  4.31   0.778]
[Deoxys INFO] 2024-09-22 23:08:33,625 - Desired Robot joint: [ 0.006  0.659 -0.043 -2.133 -0.016  4.311  0.778]
[Deoxys INFO] 2024-09-22 23:08:33,675 - Current Robot joint: [ 0.006  0.666 -0.043 -2.131 -0.016  4.319  0.778]
[Deoxys INFO] 2024-09-22 23:08:33,675 - Desired Robot joint: [ 0.006  0.667 -0.043 -2.13  -0.016  4.32   0.778]
[Deoxys INFO] 2024-09-22 23:08:33,725 - Current Robot joint: [ 0.006  0.672 -0.043 -2.128 -0.016  4.327  0.778]
[Deoxys INFO] 2024-09-22 23:08:33,725 - Desired Robot joint: [ 0.006  0.673 -0.043 -2.127 -0.016  4.328  0.779]
[Deoxys INFO] 2024-09-22 23:08:33,775 - Current Robot joint: [ 0.006  0.676 -0.043 -2.125 -0.016  4.333  0.779]
[Deoxys INFO] 2024-09-22 23:08:33,775 - Desired Robot joint: [ 0.005  0.676 -0.043 -2.124 -0.016  4.334  0.779]
[Deoxys INFO] 2024-09-22 23:08:33,825 - Current Robot joint: [ 0.005  0.678 -0.043 -2.122 -0.016  4.337  0.779]
[Deoxys INFO] 2024-09-22 23:08:33,825 - Desired Robot joint: [ 0.005  0.678 -0.042 -2.121 -0.016  4.337  0.779]
[Deoxys INFO] 2024-09-22 23:08:33,875 - Current Robot joint: [ 0.005  0.679 -0.042 -2.12  -0.016  4.338  0.779]
[Deoxys INFO] 2024-09-22 23:08:33,875 - Desired Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.339  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,514 - Current Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,515 - Desired Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,516 - Current Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,517 - Desired Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,567 - Current Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,567 - Desired Robot joint: [ 0.005  0.679 -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,616 - Current Robot joint: [ 0.006  0.68  -0.042 -2.119 -0.016  4.338  0.78 ]
[Deoxys INFO] 2024-09-22 23:08:56,617 - Desired Robot joint: [ 0.006  0.68  -0.042 -2.118 -0.017  4.338  0.781]
[Deoxys INFO] 2024-09-22 23:08:56,666 - Current Robot joint: [ 0.007  0.683 -0.041 -2.116 -0.018  4.338  0.782]
[Deoxys INFO] 2024-09-22 23:08:56,667 - Desired Robot joint: [ 0.007  0.683 -0.041 -2.115 -0.018  4.338  0.782]
[Deoxys INFO] 2024-09-22 23:08:56,716 - Current Robot joint: [ 0.008  0.686 -0.041 -2.113 -0.019  4.338  0.783]
[Deoxys INFO] 2024-09-22 23:08:56,716 - Desired Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.339  0.783]
[Deoxys INFO] 2024-09-22 23:08:56,766 - Current Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:08:56,766 - Desired Robot joint: [ 0.008  0.686 -0.04  -2.112 -0.02   4.339  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,500 - Current Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,501 - Desired Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,502 - Current Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,502 - Desired Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,553 - Current Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,554 - Desired Robot joint: [ 0.008  0.686 -0.04  -2.113 -0.019  4.338  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,602 - Current Robot joint: [ 0.008  0.686 -0.04  -2.112 -0.019  4.339  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,602 - Desired Robot joint: [ 0.008  0.686 -0.04  -2.111 -0.019  4.339  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,652 - Current Robot joint: [ 0.008  0.688 -0.04  -2.108 -0.019  4.342  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,652 - Desired Robot joint: [ 0.008  0.688 -0.041 -2.107 -0.019  4.343  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,702 - Current Robot joint: [ 0.008  0.692 -0.041 -2.104 -0.019  4.347  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,702 - Desired Robot joint: [ 0.007  0.692 -0.041 -2.103 -0.019  4.348  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,752 - Current Robot joint: [ 0.007  0.698 -0.041 -2.1   -0.019  4.353  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,752 - Desired Robot joint: [ 0.007  0.699 -0.041 -2.099 -0.019  4.353  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,802 - Current Robot joint: [ 0.007  0.707 -0.041 -2.096 -0.019  4.358  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,802 - Desired Robot joint: [ 0.007  0.708 -0.041 -2.095 -0.019  4.359  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,852 - Current Robot joint: [ 0.007  0.719 -0.041 -2.092 -0.019  4.363  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,852 - Desired Robot joint: [ 0.006  0.719 -0.041 -2.091 -0.019  4.364  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,902 - Current Robot joint: [ 0.006  0.732 -0.041 -2.088 -0.019  4.368  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,902 - Desired Robot joint: [ 0.006  0.733 -0.041 -2.087 -0.02   4.369  0.785]
[Deoxys INFO] 2024-09-22 23:09:49,952 - Current Robot joint: [ 0.006  0.746 -0.041 -2.084 -0.019  4.373  0.784]
[Deoxys INFO] 2024-09-22 23:09:49,952 - Desired Robot joint: [ 0.006  0.747 -0.042 -2.083 -0.02   4.374  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,002 - Current Robot joint: [ 0.006  0.761 -0.041 -2.08  -0.019  4.379  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,002 - Desired Robot joint: [ 0.005  0.762 -0.042 -2.079 -0.02   4.379  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,052 - Current Robot joint: [ 0.005  0.773 -0.042 -2.076 -0.019  4.383  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,053 - Desired Robot joint: [ 0.005  0.776 -0.042 -2.075 -0.02   4.385  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,103 - Current Robot joint: [ 0.005  0.786 -0.042 -2.072 -0.019  4.388  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,103 - Desired Robot joint: [ 0.005  0.786 -0.042 -2.072 -0.02   4.389  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,153 - Current Robot joint: [ 0.005  0.797 -0.042 -2.068 -0.019  4.393  0.785]
[Deoxys INFO] 2024-09-22 23:09:50,153 - Desired Robot joint: [ 4.000e-03  7.970e-01 -4.200e-02 -2.068e+00 -2.000e-02  4.394e+00
  7.850e-01]
